firm_id,year,EBIT,Total Current Liabilities,CapitalEmployed,NetIncome,Total Assets,SIZE,Total Liabilities,LEVERAGE,ROCE,Close,High,Low,Daily Avg. Value (M.Baht),ROE,ROA,EBIT Margin,D/E Ratio,ESG,ES,SS,GS,ESG.1
NYT,2022,388.86,845.59,5939.09,1456.15,6784.68,8.82242240829751,3503.69,0.5164119752147485,0.06547467709699634,3.48,5.1,3.26,7.89,7.67,5.79,26.7,1.07,3,2.55,3.48,2.84,2.9
NYT,2023,666.24,1129.02,5824.01,1762.48,6953.03,8.84693281477401,3507.83,0.5045037918720328,0.11439540797491762,4.46,4.8,3.24,17.02,14.68,9.7,37.8,1.02,3,3.41,3.15,2.92,3.15
NYT,2024,675.53,1059.8,5493.099999999999,1715.1,6552.9,8.78766297873688,3104.7,0.4737902302797235,0.1229779177513608,2.94,5.05,2.74,11.86,14.03,10.0,39.39,0.9,4,4.49,4.22,4.5,4.43
ORI,2020,3588.24,13567.61,20125.96,10933.37,33693.57,10.4250622969486,21685.57,0.6436115258786765,0.1782891350275962,7.55,8.75,3.06,73.51,25.32,10.91,32.82,1.81,1,1.0,1.2,1.4,1.21
ORI,2021,4538.82,11811.14,23587.300000000003,15266.93,35398.44,10.4744230303542,19458.44,0.5496976702928151,0.19242643286853514,11.3,12.0,6.7,148.23,24.28,13.14,29.73,1.22,3,3.17,3.35,2.61,2.99
ORI,2022,5549.05,13359.23,34731.92,14579.05,48091.15,10.7808534474813,28157.82,0.5855093920607014,0.15976801743180338,12.1,12.7,9.2,79.97,22.83,13.29,38.06,1.41,3,3.09,3.05,3.25,3.14
ORI,2023,4427.6,22326.26,42904.17,14095.3,65230.43,11.0856813568272,44132.57,0.67656414345268,0.10319742812878097,8.45,12.9,8.05,67.13,14.62,7.81,31.41,2.09,4,4.92,3.61,4.24,4.32
ORI,2024,2261.74,20348.83,44460.65,11106.63,64809.48,11.0792071679364,43527.07,0.671615788307513,0.05087060130699843,3.62,9.2,3.56,39.85,5.48,3.48,20.36,2.05,5,5.0,5.0,4.66,4.86
OSP,2020,4089.9,4557.3,21298.18,26129.08,25855.48,10.1602778497324,6526.41,0.2524188295866099,0.19203049274632855,35.5,48.25,27.25,451.26,18.89,16.3,15.65,0.34,1,1.0,1.0,1.25,1.1
OSP,2021,3944.22,5529.57,21612.04,27277.96,27141.61,10.2088232536632,7237.81,0.26666841060644525,0.18250105034045835,34.25,39.0,31.5,486.47,16.65,14.88,14.46,0.36,3,2.71,2.84,3.46,3.04
OSP,2022,2381.49,6064.3,20089.48,27481.87,26153.78,10.1717490097158,7698.81,0.2943670092812588,0.11854413354651289,28.25,38.25,24.8,415.22,10.09,8.94,8.67,0.42,3,2.52,3.18,2.66,2.74
OSP,2023,2961.33,6851.69,17550.29,26644.3,24401.98,10.1024195555299,7892.09,0.3234200667322898,0.168733963940197,22.0,33.0,20.7,256.21,13.81,11.72,11.11,0.48,4,4.06,4.37,3.72,4.0
OSP,2024,2273.06,8193.28,16941.58,27527.5,25134.86,10.1320110061887,9342.87,0.3717096494669157,0.1341704846891494,20.8,25.0,18.3,262.74,10.3,9.18,8.26,0.59,4,3.77,4.01,4.31,4.05
PB,2020,1897.84,919.41,9379.48,7185.94,10298.89,9.23979140142015,1049.02,0.10185757882645606,0.2023395753282698,70.0,71.0,63.75,0.54,19.05,19.19,26.19,0.11,1,1.0,1.09,1.08,1.05
PB,2021,1902.26,978.59,10255.619999999999,7253.52,11234.21,9.32671886617028,1093.73,0.09735709052973018,0.18548464159163466,70.0,81.25,67.0,0.41,17.41,17.67,26.23,0.11,1,1.0,1.51,1.17,1.2
PB,2022,1949.35,1144.33,11056.65,7626.75,12200.98,9.40927155536409,1267.0,0.10384411743974664,0.17630566220328941,69.0,70.5,66.0,0.31,16.2,16.64,25.56,0.12,1,1.0,1.07,1.1,1.06
PB,2023,1978.59,1061.48,11854.93,7703.29,12916.41,9.46625387494821,1174.73,0.09094864594728722,0.16690018414279964,69.75,71.75,67.0,0.25,15.06,15.75,25.68,0.1,4,4.51,4.78,4.12,4.42
PB,2024,1851.71,1313.39,12558.04,7697.21,13871.43,9.53758660821071,1428.1,0.10295261555585833,0.1474521501763014,59.25,70.0,58.0,1.18,13.15,13.83,24.06,0.11,5,5.0,5.0,4.6,4.84
PCSGH,2020,294.56,571.91,5166.06,4005.75,5737.97,8.65486076822509,1005.5,0.17523618980231684,0.05701830795616001,4.74,7.0,4.24,0.63,5.34,5.27,7.35,0.21,3,3.0,2.47,3.31,2.99
PCSGH,2021,636.55,594.81,5041.59,4127.83,5636.4,8.63700084282095,1010.96,0.1793627137889433,0.12625977122296733,5.1,6.0,4.4,0.92,10.77,11.19,15.42,0.22,3,3.44,3.23,3.35,3.35
PCSGH,2022,707.76,592.54,5234.22,4411.72,5826.76,8.67021637871976,965.43,0.16568899354014924,0.13521785480931256,5.15,6.05,4.8,0.69,14.0,12.35,16.04,0.2,3,3.02,3.11,2.93,3.01
PCSGH,2023,823.83,559.72,5366.0599999999995,4037.37,5925.78,8.68706760290843,912.02,0.15390716496393725,0.15352605077095674,5.1,5.7,4.4,0.61,14.85,14.02,20.41,0.18,2,1.74,2.39,1.99,2.0
PCSGH,2024,605.33,346.79,5560.2300000000005,3240.01,5907.02,8.68389675311494,716.21,0.1212472617326503,0.10886779863422916,4.34,5.5,4.24,0.59,12.38,10.23,18.68,0.14,3,3.46,3.2,2.54,3.03
PDJ,2020,-97.13,1463.78,2577.1499999999996,2502.09,4040.93,8.3042301424835,1916.76,0.47433635326521373,-0.03768891993093146,1.22,1.65,0.62,1.4,-4.22,-2.41,-3.88,0.9,1,1.16,1.0,1.15,1.12
PDJ,2021,231.45,1279.37,2509.4300000000003,2965.57,3788.8,8.23980462524963,1652.1,0.4360483530405405,0.09223210051685042,2.93,3.56,1.11,8.15,6.33,5.91,7.8,0.77,1,1.0,1.0,1.17,1.07
PDJ,2022,226.19,937.32,2645.43,3649.03,3582.75,8.18388594093818,1236.03,0.34499476658990996,0.08550216788953025,2.73,3.67,2.29,15.0,5.9,6.14,6.2,0.53,1,1.0,1.0,1.0,1.0
PDJ,2023,106.81,1104.03,2639.6499999999996,3445.66,3743.68,8.22782436385923,1383.92,0.36966834772202756,0.04046369783872863,1.9,3.6,1.83,5.65,2.66,2.92,3.1,0.59,1,1.0,1.0,1.34,1.14
PDJ,2024,10.43,1165.79,2647.39,3913.91,3813.18,8.24621876566703,1467.96,0.38497002501848854,0.003939729318309731,1.97,2.3,1.84,0.49,-0.4,0.28,0.27,0.63,2,1.59,1.83,1.9,1.77
PHOL,2020,93.54,231.44,374.56,1062.56,606,6.40687998606931,278.85,0.46014851485148517,0.24973302007689024,2.84,3.3,1.25,4.88,23.42,15.95,8.8,0.85,1,1.28,1.18,1.17,1.21
PHOL,2021,105.0,246.31,389.92,1229.82,636.23,6.45556013318599,288.06,0.4527607940524653,0.26928600738613045,4.1,5.8,2.48,35.19,24.16,16.9,8.54,0.83,1,1.57,1.5,1.0,1.32
PHOL,2022,71.47,241.89,396.93000000000006,1003.34,638.82,6.45962272455457,285.25,0.4465264080648696,0.18005693699140904,2.98,4.68,2.88,3.85,15.34,11.21,7.12,0.81,1,1.0,1.12,1.0,1.03
PHOL,2023,76.29,234.39,409.0,981.43,643.39,6.4667510722533,268.99,0.4180823450784128,0.18652811735941321,2.66,3.28,2.54,0.34,15.99,11.9,7.77,0.72,3,3.17,2.64,2.95,2.95
PHOL,2024,71.92,219.15,431.86,1019.42,651.01,6.47852500307369,255.4,0.39231348212777073,0.16653545130366323,3.0,3.28,2.54,0.42,17.07,11.11,7.05,0.65,3,2.8,3.13,3.07,2.99
PLANB,2020,242.56,3020.78,9229.429999999998,3768.02,12250.21,9.41329835868307,6595.67,0.5384128108824258,0.02628114628964086,6.11,7.92,2.42,157.45,2.41,2.4,6.44,1.17,3,2.85,3.36,2.89,2.99
PLANB,2021,196.33,3741.84,10022.59,4607.41,13764.43,9.52984300734772,6404.23,0.46527389801103275,0.019588749015972916,7.65,7.85,4.89,123.01,1.04,1.51,4.26,0.87,1,1.0,1.0,1.0,1.0
PLANB,2022,1107.88,4438.55,10958.869999999999,6706.16,15397.42,9.64195524189905,7173.63,0.4658981829423371,0.10109436465621001,7.6,8.65,5.65,151.4,9.39,7.6,16.52,0.87,1,1.0,1.0,1.25,1.1
PLANB,2023,1450.21,4227.29,12017.45,8445.89,16244.74,9.69552444305052,7294.87,0.44906043433135895,0.12067535126004268,8.85,10.1,7.4,165.5,10.98,9.17,17.17,0.82,4,4.01,4.0,3.87,3.95
PLANB,2024,1638.76,3693.05,12985.130000000001,9237.92,16678.18,9.72185655724968,6715.56,0.40265544561816696,0.12620281814660306,7.1,9.2,6.4,79.22,11.42,9.96,17.74,0.67,4,3.75,3.76,3.52,3.66
PM,2020,485.61,798.99,1658.2900000000002,4183.07,2457.28,7.80681032614217,1093.36,0.4449472587576507,0.292837802796857,8.05,8.75,4.82,7.94,26.7,19.26,11.61,0.8,3,3.08,3.19,3.52,3.28
PM,2021,437.62,884.84,1700.2999999999997,4386.45,2585.14,7.85753494408335,1154.83,0.44671855296038127,0.2573781097453391,9.9,15.6,7.8,21.31,25.1,17.36,9.98,0.81,3,2.98,2.96,3.41,3.15
PM,2022,363.79,922.67,1808.7799999999997,5050.62,2731.45,7.91258788270759,1266.78,0.46377565029563056,0.20112451486637406,9.6,10.4,8.65,4.85,19.39,13.69,7.2,0.86,3,2.93,3.13,2.61,2.85
PM,2023,498.91,694.1,1895.69,4266.65,2589.79,7.85933207032525,1093.99,0.42242421200174535,0.26318121633811437,7.9,9.95,7.4,1.26,26.2,18.75,11.69,0.73,3,2.73,2.73,3.21,2.92
PM,2024,736.62,856.76,2243.8500000000004,4950.3,3100.61,8.03935414530928,1333.22,0.429986357523197,0.3282839762016177,8.95,9.85,7.05,5.42,35.98,25.89,14.88,0.75,3,2.83,2.87,2.85,2.85
PPS,2020,-11.37,53.81,535.8199999999999,409.66,589.63,6.37949522153455,309.64,0.52514288621678,-0.021219812623642267,0.38,0.52,0.31,0.45,-8.8,-2.23,-2.78,1.11,3,3.23,3.22,3.08,3.17
PPS,2021,43.08,262.59,384.18,396.56,646.77,6.47199074443802,341.77,0.5284258700929233,0.11213493674839918,0.88,1.06,0.38,16.36,7.1,6.97,10.86,1.12,3,3.15,2.89,3.09,3.06
PPS,2022,47.21,110.28,566.57,438.84,676.85,6.51744968263179,345.95,0.5111176774765457,0.08332597913761759,0.54,0.96,0.51,3.43,7.11,7.13,10.76,1.05,3,2.71,3.52,2.93,3.0
PPS,2023,0.82,239.53,378.08000000000004,436.63,617.61,6.42585719028932,306.5,0.49626787131037386,0.0021688531527719,0.37,0.85,0.35,1.83,-5.62,0.13,0.19,0.99,4,4.03,3.88,3.76,3.88
PPS,2024,4.7,110.66,478.59000000000003,386.59,589.25,6.37885054181624,294.11,0.4991260076368265,0.009820514427798323,0.2,0.49,0.19,0.48,-4.65,0.78,1.22,1.0,4,4.23,4.07,3.79,4.01
PR9,2020,230.75,496.52,4300.49,2632.9,4797.01,8.47574808613612,681.81,0.142132286570176,0.05365667633223191,9.0,9.9,5.5,6.99,4.96,4.73,8.54,0.17,1,1.0,1.28,1.0,1.07
PR9,2021,300.75,666.85,4469.99,3025.97,5136.84,8.54419338339859,859.06,0.16723510952258586,0.06728202971371301,11.0,11.9,8.85,16.34,5.94,6.05,9.93,0.2,3,3.16,2.57,2.75,2.85
PR9,2022,700.53,609.51,4948.29,4150.47,5557.8,8.62295762548803,822.39,0.14797041995034005,0.14157011816203172,16.9,19.2,10.8,36.36,12.59,13.1,16.84,0.17,3,2.8,2.47,2.98,2.79
PR9,2023,689.26,631.98,5278.0599999999995,4252.81,5910.04,8.68440787856674,830.35,0.14049820305784733,0.13058964846932397,16.0,21.3,13.1,34.66,11.37,12.02,16.09,0.16,3,3.17,2.54,2.79,2.86
PR9,2024,862.5,757.74,5641.360000000001,4690.54,6399.1,8.76391263445914,960.56,0.15010860902314385,0.15288866514457505,26.75,27.25,15.6,48.06,13.55,14.01,18.18,0.18,3,2.77,3.38,3.2,3.09
PSH,2020,4199.96,16064.73,62208.39,29512.97,78273.12,11.2679595280205,34486.77,0.4405953154799502,0.06751436582750334,12.5,15.7,8.3,26.51,6.44,5.09,14.23,0.79,3,2.46,2.83,3.45,2.95
PSH,2021,3657.81,17902.18,54149.43,28430.2,72051.61,11.1851379467713,27979.23,0.38832206525294855,0.06755029554327718,13.0,15.3,12.0,23.09,5.45,4.87,12.87,0.63,3,2.51,3.77,2.83,2.95
PSH,2022,4029.86,11087.47,57568.06999999999,28640.48,68655.54,11.1368571071389,23078.18,0.33614446845804435,0.07000165195741322,13.2,15.6,11.8,17.64,6.35,5.73,14.07,0.51,3,3.01,2.83,3.07,2.99
PSH,2023,3580.07,16863.2,51684.71000000001,26132.11,68547.91,11.1352881958312,22712.96,0.33134431086228594,0.0692674874251979,12.1,14.0,11.9,10.81,5.01,5.22,13.7,0.5,2,2.08,2.06,2.15,2.1
PSH,2024,1566.17,15551.33,50335.380000000005,20995.58,65886.71,11.0956920309568,22420.42,0.3402874418831961,0.03111469507133948,7.9,12.6,7.9,6.85,1.06,2.33,7.46,0.52,4,3.73,4.46,4.14,4.08
PSL,2020,-693.27,3339.31,18057.539999999997,3739.07,21396.85,9.97099899391382,11262.56,0.5263653294760677,-0.03839227270159723,7.6,8.3,2.38,91.82,-11.94,-2.98,-18.54,1.11,3,3.19,3.6,3.02,3.22
PSL,2021,4891.84,1916.6,21613.9,8814.29,23530.5,10.0660527309644,9165.49,0.38951530991691635,0.2263284275396851,16.6,26.0,7.0,511.35,36.53,21.78,55.5,0.64,3,2.5,3.62,3.22,3.07
PSL,2022,5258.49,1867.47,22436.489999999998,9146.64,24303.96,10.0983945790145,7841.16,0.3226289049191984,0.23437222132338884,16.1,21.8,12.8,253.03,31.47,21.99,57.49,0.48,3,2.98,3.36,3.14,3.14
PSL,2023,1193.77,2278.51,22067.309999999998,5192.98,24345.82,10.1001154505305,8100.07,0.33270885926208277,0.05409676122735395,8.65,16.8,7.2,125.98,4.34,4.91,22.99,0.5,3,2.64,3.31,2.63,2.8
PSL,2024,2033.53,2053.85,24154.43,6267.15,26208.28,10.1738306703564,9344.74,0.35655678281825437,0.08418869747702595,6.75,11.2,6.7,89.95,8.87,8.04,32.45,0.55,4,3.8,4.18,4.26,4.08
PTT,2020,93652.73,298026.23,2246156.65,1633977.16,2544182.88,14.7493200876508,1258337.79,0.49459407965200997,0.041694656514718154,42.5,47.75,23.2,2833.43,4.29,3.72,5.73,0.98,3,3.01,3.23,3.27,3.17
PTT,2021,247821.47,493654.24,2584364.59,2287758.51,3078018.83,14.939796710971,1605079.11,0.5214650067621581,0.09589261165352835,38.0,45.0,34.0,2503.06,11.47,8.82,10.83,1.09,3,2.74,2.83,2.77,2.77
PTT,2022,249652.89,592540.4,2823091.89,3391622.87,3415632.29,15.043873184654,1881939.53,0.550978375368386,0.08843243497823232,33.25,41.25,30.75,2111.21,8.85,7.69,7.36,1.23,3,2.88,2.75,3.01,2.9
PTT,2023,281976.79,588709.76,2871752.1399999997,3185256.08,3460461.9,15.0569126352337,1835486.49,0.530416615770282,0.09818980756465981,35.75,36.5,29.5,1538.15,10.31,8.2,8.85,1.13,5,5.0,5.0,5.0,5.0
PTT,2024,227498.48,569088.23,2869696.05,3138378.01,3438784.28,15.0506285599098,1781907.19,0.5181794043795036,0.07927615888100763,31.75,36.25,30.5,1120.71,7.93,6.59,7.25,1.08,5,4.83,4.95,4.94,4.9
PTTEP,2020,49384.15,56257.05,619380.0499999999,166599.74,675637.1,13.4234113765584,321226.21,0.4754419347309377,0.07973157998873229,98.25,136.0,50.5,1636.56,6.37,7.34,29.64,0.91,3,3.25,2.86,3.32,3.18
PTTEP,2021,86863.69,104502.29,679033.38,234631.13,783535.67,13.5715718662256,368185.92,0.46990320172660416,0.12792256251084447,118.0,125.5,96.25,1197.64,10.1,11.91,37.02,0.89,3,2.66,3.21,3.71,3.22
PTTEP,2022,151414.53,114615.95,755248.37,339901.86,869864.32,13.6760925244456,402743.72,0.46299602218424135,0.2004830940581838,176.5,195.0,118.0,2372.69,16.07,18.32,44.55,0.86,3,3.16,3.29,2.76,3.03
PTTEP,2023,150651.63,88590.36,814230.5700000001,313590.65,902820.93,13.7132795070861,403378.12,0.4467974839706031,0.18502330365709554,149.5,178.5,134.5,1566.2,15.87,17.0,48.04,0.81,5,5.0,5.0,4.59,4.84
PTTEP,2024,147844.13,105501.79,859798.96,326830.16,965300.75,13.7801949897969,429425.05,0.4448614071832017,0.1719519758432832,119.0,164.5,116.0,1309.27,15.23,15.83,45.24,0.8,4,3.26,4.44,4.09,3.89
PTTGC,2020,4053.69,59041.49,430341.16000000003,331571.29,489382.65,13.1008999777889,200388.69,0.409472403649782,0.009419712490434332,58.5,61.25,21.4,1183.81,0.07,0.86,1.22,0.69,3,2.76,2.66,3.22,2.92
PTTGC,2021,58723.57,147006.83,607108.66,491490.37,754115.49,13.533300805022,426512.33,0.5655795904682982,0.09672662221619438,58.75,70.0,54.25,1262.11,15.01,9.44,11.95,1.3,3,3.17,2.94,2.93,3.02
PTTGC,2022,-73.68,103976.4,615989.09,687899.45,719965.49,13.4869585592879,421137.78,0.5849416199101433,-0.00011961250807218032,47.25,61.5,39.75,747.16,-2.87,-0.01,-0.01,1.41,3,2.94,2.78,3.44,3.1
PTTGC,2023,13934.87,125841.49,593163.51,632568.88,719005,13.4856235907819,422823.89,0.5880680801941572,0.023492459945825057,38.5,52.5,31.75,588.37,0.34,1.94,2.2,1.43,5,5.0,4.44,4.6,4.7
PTTGC,2024,-19023.9,114130.87,531713.2,614900.81,645844.07,13.3783133759194,377251.1,0.5841210247544737,-0.03577849863422613,24.4,41.25,22.2,458.13,-10.83,-2.79,-3.09,1.4,5,4.82,4.98,5.0,4.93
Q-CON,2020,140.39,166.58,2137.75,1751.26,2304.33,7.74254524072613,264.53,0.1147969257875391,0.06567185124546836,4.78,5.9,3.98,0.05,5.64,6.15,8.02,0.13,1,1.03,1.0,1.0,1.01
Q-CON,2021,175.28,187.77,2095.68,1656.49,2283.45,7.73344273617337,287.01,0.12569138803126848,0.08363872346923196,5.55,6.9,4.46,2.92,7.12,7.64,10.58,0.14,1,1.0,1.45,1.52,1.32
Q-CON,2022,386.54,339.34,2278.7,2319.52,2618.04,7.87018122519193,436.66,0.1667888955096179,0.16963180760960198,10.4,11.0,4.98,11.26,14.74,15.77,16.66,0.2,1,1.35,1.19,1.6,1.41
Q-CON,2023,958.31,365.62,2758.7000000000003,3233.55,3124.32,8.04697193849218,478.13,0.1530349003943258,0.3473773879000978,15.1,18.9,9.4,24.06,31.7,33.38,29.64,0.18,1,1.08,1.0,1.0,1.03
Q-CON,2024,632.18,351.42,2862.35,2444.11,3213.77,8.07519998182016,471.78,0.14679955317275348,0.22086048177197057,9.1,18.5,8.3,8.54,18.7,19.95,25.87,0.17,2,2.1,2.56,1.84,2.11
QLT,2020,32.15,166.58,2137.75,424.55,2304.33,7.74254524072613,264.53,0.1147969257875391,0.015039176704479008,4.12,5.3,3.24,0.23,7.04,6.07,7.57,0.16,1,1.0,1.37,1.26,1.2
QLT,2021,7.12,187.77,2095.68,392.11,2283.45,7.73344273617337,287.01,0.12569138803126848,0.003397465261872042,4.12,4.9,3.98,0.75,1.5,1.39,1.82,0.16,1,1.0,1.17,1.0,1.04
QLT,2022,20.1,339.34,2278.7,457.67,2618.04,7.87018122519193,436.66,0.1667888955096179,0.008820818887962436,6.0,10.1,4.08,9.34,4.1,3.9,4.39,0.18,1,1.0,1.0,1.0,1.0
QLT,2023,-142.37,365.62,2758.7000000000003,430.61,3124.32,8.04697193849218,478.13,0.1530349003943258,-0.051607641280313185,2.88,6.5,1.47,1.92,-38.53,-31.1,-33.06,0.32,1,1.12,1.0,1.01,1.05
QLT,2024,-8.11,351.42,2862.35,426.33,3213.77,8.07519998182016,471.78,0.14679955317275348,-0.002833336244694045,2.4,3.26,1.98,0.37,-3.55,-2.14,-1.9,0.29,2,1.87,1.89,1.42,1.69
QTC,2020,187.48,219.17,1716.49,1037.24,1935.66,7.56820363257884,243.48,0.12578655342363843,0.10922289089945178,3.92,5.1,2.98,2.69,9.47,9.89,18.07,0.14,1,1.09,1.33,1.0,1.11
QTC,2021,149.05,222.74,1764.19,1183.42,1986.93,7.59434601294283,250.97,0.1263104387170157,0.0844863648473237,5.85,8.6,3.84,12.1,7.43,7.6,12.59,0.14,1,1.62,1.57,1.0,1.36
QTC,2022,20.18,228.23,1618.8899999999999,1236.7,1847.12,7.52138294831074,263.87,0.14285482264281693,0.012465331183712297,4.74,7.7,4.5,8.75,0.95,1.05,1.63,0.17,1,1.26,1.46,1.0,1.21
QTC,2023,84.38,240.21,1621.99,1360.31,1862.2,7.52951386345442,280.18,0.15045644936097088,0.052022515551883794,4.04,5.65,3.18,2.79,4.23,4.55,6.2,0.18,3,2.9,2.85,3.43,3.1
QTC,2024,144.48,318.27,1679.69,1541.38,1997.96,7.59988193898807,373.94,0.18716090412220465,0.08601587197637658,3.8,4.5,3.0,0.16,7.07,7.49,9.37,0.23,4,4.36,3.66,3.62,3.89
RATCH,2020,7866.42,6877.19,105255.06,34921.65,112132.25,11.6274342572484,51610.68,0.4602661589328672,0.07473673949736953,50.3,72.61,37.49,350.8,10.48,7.41,22.53,0.85,3,2.88,3.04,3.24,3.06
RATCH,2021,9824.74,20269.89,134585.41999999998,38213.22,154855.31,11.950246476063,77045.76,0.4975338591876507,0.07300003224717805,42.71,54.57,39.86,277.21,11.88,7.36,25.71,0.99,3,2.39,2.47,2.92,2.62
RATCH,2022,9590.2,29173.31,200404.97,75735.85,229578.28,12.3439993396496,122175.01,0.5321714667432825,0.04785410262030927,42.75,44.5,35.75,230.38,6.87,4.99,12.66,1.14,3,2.7,3.1,2.92,2.89
RATCH,2023,10781.95,33127.17,180351.78000000003,46832.93,213478.95,12.2712935119422,106345.49,0.49815445504111766,0.059782886534305336,31.5,44.75,29.75,175.76,5.27,4.87,23.02,0.99,4,3.44,3.96,4.24,3.89
RATCH,2024,11675.37,23040.51,191296.4,35405.21,214336.91,12.2753044018152,107962.57,0.5037049848297244,0.061032878820511005,30.0,34.25,25.25,86.11,6.27,5.46,32.98,1.01,5,4.89,4.86,5.0,4.93
RBF,2020,646.92,436.64,4446.759999999999,3187.27,4883.4,8.49359697756105,794.58,0.16271040668386783,0.1454812042925636,9.3,11.2,2.78,161.22,13.04,13.92,20.3,0.19,1,1.01,1.0,1.17,1.07
RBF,2021,606.56,552.2,4453.320000000001,3391.06,5005.52,8.51829658245639,768.97,0.15362439866387506,0.13620400061078025,22.5,24.0,8.35,283.97,10.1,12.27,17.89,0.18,1,1.5,1.15,1.29,1.33
RBF,2022,613.25,592.56,4611.6900000000005,3968.31,5204.25,8.55723087844776,807.73,0.15520584137964163,0.13297728164729197,12.9,24.5,10.7,95.24,11.22,12.01,15.45,0.18,1,1.1,1.0,1.0,1.04
RBF,2023,817.47,666.47,5083.45,4429.42,5749.92,8.65694122065113,913.87,0.1589361243286863,0.16081007976866105,14.6,15.2,8.95,59.84,14.12,14.93,18.46,0.19,2,1.93,1.65,1.82,1.82
RBF,2024,630.68,604.78,5205.13,4406.29,5809.91,8.66732035919241,843.35,0.14515715389739256,0.1211650813716468,6.95,14.6,5.0,51.83,10.5,10.91,14.31,0.17,3,3.25,2.14,2.67,2.74
S,2020,-2638.29,15384.6,49728.17,7494.24,65112.77,11.083875968714,41571.35,0.6384515664131629,-0.053054234652109664,1.6,2.66,1.09,9.33,-16.11,-3.97,-35.2,1.77,3,2.34,2.99,2.75,2.67
S,2021,341.34,11070.46,54919.71,8316.56,65990.17,11.097261070522,44092.32,0.6681649706312319,0.006215254960377612,2.02,2.48,1.55,24.68,-0.89,0.52,4.1,2.01,3,3.07,3.53,3.88,3.51
S,2022,2151.36,9983.64,58826.19,12754.18,68809.83,11.1391018916223,46204.22,0.6714770258842377,0.03657146587259858,1.85,2.18,1.76,7.01,3.01,3.19,16.87,2.04,3,3.23,3.5,3.37,3.35
S,2023,3120.23,10611.24,63986.77,15065.89,74598.01,11.2198691102328,51890.28,0.6955987163732652,0.04876367411575862,0.89,2.1,0.86,7.99,1.27,4.35,20.71,2.29,3,2.56,2.86,2.59,2.65
S,2024,2113.14,12732.36,59808.42,15414.26,72540.78,11.1919041654672,50127.1,0.6910195892572426,0.03533181448364628,0.9,1.1,0.7,3.93,0.4,2.87,13.71,2.24,4,4.34,3.82,3.6,3.91
S&J,2020,341.86,632.19,4482.91,4414.62,5115.1,8.53995222853675,1026.72,0.20072334851713552,0.07625850173213382,23.9,28.5,19.7,0.62,7.55,6.8,7.74,0.25,3,3.1,3.14,3.14,3.13
S&J,2021,463.02,956.74,5022.54,5033.41,5979.28,8.69605543835806,1342.77,0.2245705168515273,0.0921884146268621,29.0,35.25,23.3,0.14,9.35,8.35,9.2,0.29,3,2.88,2.7,3.16,2.95
S&J,2022,646.27,1073.58,5303.79,6077.26,6377.37,8.76051106564513,1437.08,0.22534054006588922,0.12185060117387754,31.75,45.0,26.0,0.08,11.47,10.46,10.63,0.29,3,3.19,3.09,3.16,3.15
S&J,2023,924.62,1000.35,5819.849999999999,6951.32,6820.2,8.82764407592072,1530.89,0.22446409196211256,0.15887351048566545,52.75,57.25,31.5,0.6,15.28,14.01,13.3,0.29,4,4.68,4.23,3.92,4.26
S&J,2024,630.91,990.03,5966.280000000001,6363.56,6956.31,8.84740444032358,1563.33,0.22473552788763004,0.10574595895599936,33.25,55.0,31.0,0.9,9.74,9.16,9.91,0.29,4,4.05,4.37,3.96,4.09
SABINA,2020,354.89,852.78,1951.16,2913.83,2803.94,7.93878084992268,1008.83,0.35979015242836865,0.18188667254351257,20.4,24.6,13.9,16.99,15.14,12.19,12.18,0.56,1,1.07,1.0,1.1,1.06
SABINA,2021,373.03,710.93,1992.38,2655.67,2703.31,7.90223222708474,874.09,0.3233406453569883,0.18722833997530589,19.8,22.9,18.7,15.39,16.23,13.55,14.05,0.48,3,2.86,2.94,3.03,2.95
SABINA,2022,520.06,670.49,2069.38,3185.72,2739.87,7.91566575300108,871.44,0.31805888600554044,0.25131198716523784,23.3,27.75,19.7,31.18,22.57,19.11,16.32,0.47,3,2.75,2.74,2.33,2.58
SABINA,2023,586.39,778.67,2101.8199999999997,3450.38,2880.49,7.9657156975469,1005.17,0.34895798978646,0.27899154066475723,25.75,32.0,22.9,25.98,24.77,20.87,16.99,0.54,5,5.0,4.75,4.93,4.91
SABINA,2024,591.65,583.1,2067.31,3586.94,2650.41,7.88246962399396,806.18,0.30417180738074484,0.28619316890064866,20.3,29.25,20.0,18.08,25.08,21.39,16.49,0.44,5,4.74,4.93,4.74,4.79
SAK,2020,831.68,3443.53,5334.24,1613.71,8777.77,9.07997766803659,4269.64,0.4864151145450382,0.1559134947059,8.45,10.4,6.75,1587.08,15.43,10.44,51.538380502072854,0.95,1,1.02,1.11,1.05,1.05
SAK,2021,862.05,3930.59,5598.9400000000005,1847.59,9529.53,9.16215067748874,4622.95,0.48511836365487065,0.15396664368612628,10.1,12.8,7.6,145.61,12.93,9.42,46.658078902786876,0.94,3,2.86,3.27,3.9,3.38
SAK,2022,1060.68,4610.61,7012.96,2336.0,11623.57,9.36079021213642,6247.4,0.5374768681222722,0.15124569368711643,6.1,10.5,5.85,30.22,13.89,10.03,45.40582191780822,1.16,3,3.14,2.76,3.11,3.03
SAK,2023,1252.21,4840.95,8343.39,2739.76,13184.34,9.48678504065167,7352.12,0.5576403521147058,0.15008407853402517,4.16,7.6,3.94,13.15,13.41,10.1,45.70509825678161,1.26,3,3.1,3.45,2.91,3.11
